┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jul-08 11:52:09│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5449M┊   0     0 ┊ 496M 5449M
Jul-08 11:52:10│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5555M┊   0     0 ┊ 742M 5557M
Jul-08 11:52:11│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5555M┊   0     0 ┊ 496M 5555M
Jul-08 11:52:12│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5313M┊   0     0 ┊ 496M 5313M
Jul-08 11:52:13│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 496M 5555M┊   0     0 ┊ 496M 5555M
Jul-08 11:52:14│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 742M 5555M┊   0     0 ┊ 742M 5555M
Jul-08 11:52:15│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5314M┊   0     0 ┊ 496M 5314M
Jul-08 11:52:16│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5555M┊   0     0 ┊ 496M 5555M
Jul-08 11:52:17│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 580M 5556M┊   0     0 ┊ 580M 5556M
Jul-08 11:52:18│36.3G 42.4G  170G  213G│  2   2  97   0   0│ 659M 5497M┊   0     0 ┊ 659M 5497M
Jul-08 11:52:19│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5372M┊   0     0 ┊ 496M 5372M
Jul-08 11:52:20│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5313M┊   0     0 ┊ 496M 5313M
Jul-08 11:52:21│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 564M 5556M┊   0     0 ┊ 564M 5556M
Jul-08 11:52:22│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 674M 5556M┊   0     0 ┊ 674M 5556M
Jul-08 11:52:23│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 496M 5554M┊   0     0 ┊ 496M 5554M
Jul-08 11:52:24│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5315M┊   0     0 ┊ 496M 5315M
Jul-08 11:52:25│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5555M┊   0     0 ┊ 742M 5555M
Jul-08 11:52:26│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5555M┊   0     0 ┊ 496M 5555M
Jul-08 11:52:27│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5314M┊   0     0 ┊ 496M 5314M
Jul-08 11:52:28│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5555M┊   0     0 ┊ 496M 5555M
Jul-08 11:52:29│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 742M 5557M┊   0     0 ┊ 742M 5557M
Jul-08 11:52:30│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5555M┊   0     0 ┊ 496M 5555M
Jul-08 11:52:31│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5314M┊   0     0 ┊ 496M 5314M
Jul-08 11:52:32│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5796M┊   0     0 ┊ 742M 5796M
Jul-08 11:52:33│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5319M┊   0     0 ┊ 496M 5319M
Jul-08 11:52:34│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5550M┊   0     0 ┊ 496M 5550M
Jul-08 11:52:35│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5314M┊   0     0 ┊ 496M 5314M
Jul-08 11:52:36│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5775M┊   0     0 ┊ 742M 5775M
Jul-08 11:52:37│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5335M┊   0     0 ┊ 496M 5335M
Jul-08 11:52:38│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5497M┊   0     0 ┊ 496M 5497M
Jul-08 11:52:39│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5372M┊   0     0 ┊ 496M 5374M
Jul-08 11:52:40│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 743M 5555M┊2288b 2288b┊ 743M 5555M
Jul-08 11:52:41│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5556M┊   0     0 ┊ 496M 5556M
Jul-08 11:52:42│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5518M┊   0     0 ┊ 496M 5518M
Jul-08 11:52:43│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5591M┊   0     0 ┊ 742M 5591M
Jul-08 11:52:44│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5313M┊   0     0 ┊ 496M 5313M
Jul-08 11:52:45│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5554M┊   0     0 ┊ 496M 5554M
Jul-08 11:52:46│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 496M 5314M┊   0     0 ┊ 496M 5314M
Jul-08 11:52:47│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5555M┊   0     0 ┊ 742M 5555M
Jul-08 11:52:48│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5315M┊   0     0 ┊ 496M 5315M
Jul-08 11:52:49│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5556M┊   0     0 ┊ 496M 5556M
Jul-08 11:52:50│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5313M┊   0     0 ┊ 496M 5313M
Jul-08 11:52:51│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5555M┊   0     0 ┊ 742M 5555M
Jul-08 11:52:52│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5555M┊   0     0 ┊ 496M 5555M
Jul-08 11:52:53│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5477M┊   0     0 ┊ 496M 5477M
Jul-08 11:52:54│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5391M┊   0     0 ┊ 496M 5391M
Jul-08 11:52:55│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 743M 5794M┊   0     0 ┊ 743M 5794M
Jul-08 11:52:56│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5317M┊   0     0 ┊ 496M 5317M
Jul-08 11:52:57│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 496M 5555M┊   0     0 ┊ 496M 5555M
Jul-08 11:52:58│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5555M┊   0     0 ┊ 742M 5555M
Jul-08 11:52:59│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5555M┊   0     0 ┊ 496M 5555M
Jul-08 11:53:00│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5468M┊   0     0 ┊ 496M 5468M
Jul-08 11:53:01│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5401M┊   0     0 ┊ 496M 5401M
Jul-08 11:53:02│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5555M┊   0     0 ┊ 742M 5555M
Jul-08 11:53:03│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5556M┊   0     0 ┊ 496M 5556M
Jul-08 11:53:04│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5313M┊   0     0 ┊ 496M 5313M
Jul-08 11:53:05│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5474M┊   0     0 ┊ 496M 5474M
Jul-08 11:53:06│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 742M 5426M┊   0     0 ┊ 742M 5426M
Jul-08 11:53:07│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 496M 5524M┊   0     0 ┊ 496M 5524M
Jul-08 11:53:08│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 496M 5492M┊   0     0 ┊ 496M 5492M
Jul-08 11:53:09│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5535M┊   0     0 ┊ 742M 5537M
Jul-08 11:53:10│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5398M┊   0     0 ┊ 496M 5398M
Jul-08 11:53:11│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5383M┊   0     0 ┊ 496M 5383M
Jul-08 11:53:12│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5486M┊   0     0 ┊ 496M 5486M
Jul-08 11:53:13│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5555M┊   0     0 ┊ 742M 5555M
Jul-08 11:53:14│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5554M┊   0     0 ┊ 496M 5554M
Jul-08 11:53:15│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5313M┊   0     0 ┊ 496M 5313M
Jul-08 11:53:16│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5556M┊   0     0 ┊ 496M 5556M
Jul-08 11:53:17│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 742M 5555M┊   0     0 ┊ 742M 5555M
Jul-08 11:53:18│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5313M┊   0     0 ┊ 496M 5313M
Jul-08 11:53:19│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 497M 5448M┊   0     0 ┊ 497M 5448M
Jul-08 11:53:20│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5420M┊   0     0 ┊ 496M 5420M
Jul-08 11:53:21│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 743M 5555M┊   0     0 ┊ 743M 5555M
Jul-08 11:53:22│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 496M 5555M┊   0     0 ┊ 496M 5555M
Jul-08 11:53:23│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 496M 5314M┊   0     0 ┊ 496M 5314M
Jul-08 11:53:24│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 742M 5579M┊3568b 3568b┊ 742M 5579M
Jul-08 11:53:25│36.3G 42.4G  170G  213G│  1   2  97   0   0│9952M 9835M┊   0     0 ┊9952M 9835M
Jul-08 11:53:26│36.3G 42.4G  170G  213G│  1   2  97   0   0│9937M 9663M┊   0     0 ┊9937M 9663M
Jul-08 11:53:27│36.3G 42.4G  170G  213G│  1   2  97   0   0│6399M   14G┊2240b 2240b┊6399M   14G
Jul-08 11:53:28│36.3G 42.4G  170G  213G│  1   2  97   0   0│1903M   19G┊   0     0 ┊1903M   19G
Jul-08 11:53:29│36.3G 42.4G  170G  213G│  1   1  97   0   0│1949M   20G┊   0     0 ┊1949M   20G
Jul-08 11:53:30│36.3G 42.4G  170G  213G│  1   1  97   0   0│2053M   19G┊   0     0 ┊2053M   19G
Jul-08 11:53:31│36.3G 42.4G  170G  213G│  1   1  97   0   0│1798M   19G┊   0     0 ┊1798M   19G
Jul-08 11:53:32│36.3G 42.4G  170G  213G│  1   2  97   0   0│2053M   19G┊   0     0 ┊2053M   19G
Jul-08 11:53:33│36.3G 42.4G  170G  213G│  2   2  96   0   0│2045M   19G┊   0     0 ┊2045M   19G
Jul-08 11:53:34│36.3G 42.4G  170G  213G│  1   2  97   0   0│1805M   18G┊   0     0 ┊1805M   18G
Jul-08 11:53:35│36.3G 42.4G  170G  213G│  1   1  97   0   0│2054M   19G┊   0     0 ┊2054M   19G
Jul-08 11:53:36│36.3G 42.4G  170G  213G│  1   1  97   0   0│1799M   20G┊   0     0 ┊1799M   20G
Jul-08 11:53:37│36.3G 42.4G  170G  213G│  1   1  97   0   0│2052M   18G┊   0     0 ┊2052M   18G
Jul-08 11:53:38│36.3G 42.4G  170G  213G│  1   2  97   0   0│1798M   19G┊   0     0 ┊1798M   19G
Jul-08 11:53:39│36.3G 42.4G  170G  213G│  1   1  97   0   0│2054M   20G┊   0     0 ┊2054M   20G
Jul-08 11:53:40│36.2G 42.4G  170G  213G│  1   1  98   0   0│1541M   15G┊2256b 2256b┊1541M   15G
Jul-08 11:53:41│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5253M┊   0     0 ┊ 514M 5255M
Jul-08 11:53:42│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 738M 5503M┊   0     0 ┊ 738M 5503M
Jul-08 11:53:43│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 544M 5504M┊   0     0 ┊ 544M 5504M
Jul-08 11:53:44│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5253M┊   0     0 ┊ 514M 5253M
Jul-08 11:53:45│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5503M┊   0     0 ┊ 513M 5503M
Jul-08 11:53:46│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5253M┊   0     0 ┊ 514M 5253M
Jul-08 11:53:47│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5504M┊   0     0 ┊ 514M 5504M
Jul-08 11:53:48│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 514M 5253M┊   0     0 ┊ 514M 5253M
Jul-08 11:53:49│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 769M 5503M┊   0     0 ┊ 769M 5503M
Jul-08 11:53:50│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5258M┊   0     0 ┊ 513M 5258M
Jul-08 11:53:51│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 514M 5497M┊   0     0 ┊ 514M 5497M
Jul-08 11:53:52│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5504M┊   0     0 ┊ 514M 5504M
Jul-08 11:53:53│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5305M┊   0     0 ┊ 513M 5305M
Jul-08 11:53:54│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 514M 5451M┊   0     0 ┊ 514M 5451M
Jul-08 11:53:55│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 769M 5504M┊   0     0 ┊ 769M 5504M
Jul-08 11:53:56│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:53:57│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5253M┊   0     0 ┊ 513M 5253M
Jul-08 11:53:58│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:53:59│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 513M 5503M┊   0     0 ┊ 513M 5503M
Jul-08 11:54:00│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5253M┊   0     0 ┊ 513M 5253M
Jul-08 11:54:01│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 769M 5504M┊   0     0 ┊ 769M 5504M
Jul-08 11:54:02│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:54:03│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 513M 5254M┊   0     0 ┊ 513M 5254M
Jul-08 11:54:04│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:54:05│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5254M┊   0     0 ┊ 514M 5254M
Jul-08 11:54:06│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:54:07│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 768M 5503M┊   0     0 ┊ 768M 5503M
Jul-08 11:54:08│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5505M┊   0     0 ┊ 513M 5505M
Jul-08 11:54:09│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5253M┊   0     0 ┊ 514M 5255M
Jul-08 11:54:10│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5504M┊   0     0 ┊ 514M 5504M
Jul-08 11:54:11│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5253M┊   0     0 ┊ 514M 5253M
Jul-08 11:54:12│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:54:13│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 769M 5503M┊   0     0 ┊ 769M 5503M
Jul-08 11:54:14│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5434M┊   0     0 ┊ 514M 5434M
Jul-08 11:54:15│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 514M 5322M┊   0     0 ┊ 514M 5322M
Jul-08 11:54:16│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5505M┊   0     0 ┊ 514M 5505M
Jul-08 11:54:17│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5254M┊   0     0 ┊ 513M 5254M
Jul-08 11:54:18│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 513M 5503M┊   0     0 ┊ 513M 5503M
Jul-08 11:54:19│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 769M 5503M┊   0     0 ┊ 769M 5503M
Jul-08 11:54:20│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 513M 5503M┊   0     0 ┊ 513M 5503M
Jul-08 11:54:21│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5253M┊   0     0 ┊ 514M 5253M
Jul-08 11:54:22│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:54:23│36.3G 42.4G  170G  213G│  2   0  98   0   0│ 514M 5253M┊   0     0 ┊ 514M 5253M
Jul-08 11:54:24│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 514M 5504M┊   0     0 ┊ 514M 5504M
Jul-08 11:54:25│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 769M 5503M┊   0     0 ┊ 769M 5503M
Jul-08 11:54:26│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5444M┊2288b 2288b┊ 514M 5444M
Jul-08 11:54:27│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5311M┊   0     0 ┊ 514M 5311M
Jul-08 11:54:28│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5504M┊   0     0 ┊ 514M 5504M
Jul-08 11:54:29│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5253M┊   0     0 ┊ 513M 5253M
Jul-08 11:54:30│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:54:31│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 769M 5504M┊   0     0 ┊ 769M 5504M
Jul-08 11:54:32│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5430M┊   0     0 ┊ 514M 5430M
Jul-08 11:54:33│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 513M 5326M┊   0     0 ┊ 513M 5326M
Jul-08 11:54:34│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:54:35│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 514M 5263M┊   0     0 ┊ 514M 5263M
Jul-08 11:54:36│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 514M 5493M┊   0     0 ┊ 514M 5493M
Jul-08 11:54:37│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 769M 5503M┊   0     0 ┊ 769M 5503M
Jul-08 11:54:38│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5253M┊   0     0 ┊ 514M 5253M
Jul-08 11:54:39│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5505M
Jul-08 11:54:40│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:54:41│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 514M 5275M┊   0     0 ┊ 514M 5275M
Jul-08 11:54:42│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5482M┊   0     0 ┊ 514M 5482M
Jul-08 11:54:43│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 769M 5503M┊   0     0 ┊ 769M 5503M
Jul-08 11:54:44│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5504M┊   0     0 ┊ 514M 5504M
Jul-08 11:54:45│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 513M 5253M┊   0     0 ┊ 513M 5253M
Jul-08 11:54:46│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 514M 5457M┊   0     0 ┊ 514M 5457M
Jul-08 11:54:47│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5300M┊   0     0 ┊ 514M 5300M
Jul-08 11:54:48│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 513M 5322M┊   0     0 ┊ 513M 5322M
Jul-08 11:54:49│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 769M 5537M┊   0     0 ┊ 769M 5537M
Jul-08 11:54:50│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5402M┊   0     0 ┊ 514M 5402M
Jul-08 11:54:51│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5504M┊   0     0 ┊ 513M 5504M
Jul-08 11:54:52│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5253M┊   0     0 ┊ 514M 5253M
Jul-08 11:54:53│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5504M┊   0     0 ┊ 513M 5504M
Jul-08 11:54:54│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5504M┊   0     0 ┊ 514M 5504M
Jul-08 11:54:55│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 768M 5503M┊   0     0 ┊ 768M 5503M
Jul-08 11:54:56│36.3G 42.4G  170G  213G│  2   0  98   0   0│ 514M 5287M┊   0     0 ┊ 514M 5287M
Jul-08 11:54:57│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 514M 5469M┊   0     0 ┊ 514M 5469M
Jul-08 11:54:58│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:54:59│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5254M┊   0     0 ┊ 513M 5254M
Jul-08 11:55:00│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5505M┊   0     0 ┊ 514M 5505M
Jul-08 11:55:01│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 769M 5503M┊   0     0 ┊ 769M 5503M
Jul-08 11:55:02│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 514M 5497M┊   0     0 ┊ 514M 5497M
Jul-08 11:55:03│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 513M 5280M┊   0     0 ┊ 513M 5280M
Jul-08 11:55:04│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5483M┊   0     0 ┊ 514M 5483M
Jul-08 11:55:05│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5367M┊   0     0 ┊ 514M 5367M
Jul-08 11:55:06│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5391M┊   0     0 ┊ 514M 5391M
Jul-08 11:55:07│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 769M 5503M┊   0     0 ┊ 769M 5503M
Jul-08 11:55:08│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5253M┊   0     0 ┊ 514M 5253M
Jul-08 11:55:09│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5503M┊   0     0 ┊ 514M 5503M
Jul-08 11:55:10│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 513M 5262M┊   0     0 ┊ 513M 5262M
Jul-08 11:55:11│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5495M┊   0     0 ┊ 514M 5495M
Jul-08 11:55:12│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 514M 5504M┊   0     0 ┊ 514M 5506M
Jul-08 11:55:13│36.3G 42.4G  170G  213G│  1   2  97   0   0│9370M 9311M┊3568b 3568b┊9370M 9311M
Jul-08 11:55:14│36.3G 42.4G  170G  213G│  1   2  97   0   0│  10G 9836M┊   0     0 ┊  10G 9836M
Jul-08 11:55:15│36.3G 42.4G  170G  213G│  1   2  97   0   0│7811M   12G┊2240b 2240b┊7811M   12G
Jul-08 11:55:16│36.3G 42.4G  170G  213G│  1   1  97   0   0│1860M   20G┊   0     0 ┊1860M   20G
Jul-08 11:55:17│36.3G 42.4G  170G  213G│  1   1  97   0   0│2125M   20G┊   0     0 ┊2125M   20G
Jul-08 11:55:18│36.3G 42.4G  170G  213G│  1   3  96   0   0│1860M   19G┊   0     0 ┊1860M   19G
Jul-08 11:55:19│36.3G 42.4G  170G  213G│  1   2  97   0   0│1860M   19G┊   0     0 ┊1860M   19G
Jul-08 11:55:20│36.3G 42.4G  170G  213G│  1   2  97   0   0│2124M   19G┊   0     0 ┊2124M   19G
Jul-08 11:55:21│36.3G 42.4G  170G  213G│  1   1  97   0   0│2120M   20G┊   0     0 ┊2120M   20G
Jul-08 11:55:22│36.3G 42.4G  170G  213G│  1   1  97   0   0│1864M   20G┊   0     0 ┊1864M   20G
Jul-08 11:55:23│36.3G 42.4G  170G  213G│  1   2  97   0   0│2123M   20G┊   0     0 ┊2123M   20G
Jul-08 11:55:24│36.3G 42.4G  170G  213G│  1   2  97   0   0│1860M   20G┊   0     0 ┊1860M   20G
Jul-08 11:55:25│36.3G 42.4G  170G  213G│  1   1  97   0   0│2124M   19G┊   0     0 ┊2124M   19G
Jul-08 11:55:26│36.3G 42.4G  170G  213G│  1   1  97   0   0│1996M   20G┊   0     0 ┊1996M   20G
Jul-08 11:55:27│36.3G 42.4G  170G  213G│  1   1  97   0   0│1988M   19G┊   0     0 ┊1988M   19G
Jul-08 11:55:28│36.3G 42.4G  170G  213G│  1   2  97   0   0│1860M   19G┊   0     0 ┊1860M   19G
Jul-08 11:55:29│36.3G 42.4G  170G  213G│  2   0  98   0   0│ 589M 5596M┊2256b 2256b┊ 589M 5596M
Jul-08 11:55:30│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 738M 5349M┊   0     0 ┊ 738M 5349M
Jul-08 11:55:31│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 531M 5260M┊   0     0 ┊ 531M 5260M
Jul-08 11:55:32│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 531M 5434M┊   0     0 ┊ 531M 5434M
Jul-08 11:55:33│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 531M 5177M┊   0     0 ┊ 531M 5177M
Jul-08 11:55:34│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 532M 5434M┊   0     0 ┊ 532M 5434M
Jul-08 11:55:35│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 531M 5434M┊   0     0 ┊ 531M 5434M
Jul-08 11:55:36│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 531M 5418M┊   0     0 ┊ 531M 5418M
Jul-08 11:55:37│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 531M 5192M┊   0     0 ┊ 531M 5192M
Jul-08 11:55:38│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 531M 5392M┊   0     0 ┊ 531M 5392M
Jul-08 11:55:39│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 531M 5218M┊   0     0 ┊ 531M 5221M
