┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jul-09 12:04:33│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:34│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:35│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:36│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 106M 1001M┊   0     0 ┊ 106M 1001M
Jul-09 12:04:37│36.2G 42.4G  170G  213G│  2   1  97   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:38│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:39│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:40│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:41│36.2G 42.4G  170G  213G│  2   1  97   0   0│  71M  932M┊   0     0 ┊  71M  934M
Jul-09 12:04:42│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M 1001M┊   0     0 ┊ 106M 1001M
Jul-09 12:04:43│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:44│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:45│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:46│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
